t,icao,tpos,lat,lon,alt,tv,gs,trk,roc,t50,tas,t60,ias,mach,hdg,vwx,vwy,temp
1522942995.183671,4841D5,1522942995.183671,51.66302,6.13497,28950.0,1522942993.773899,501.0,127.21,1792.0,1522942995.3945189,430.0,1522942994.685908,284.0,0.736,127.09,23.48,-25.64,224.82
1522942998.346115,4841D5,1522942998.346115,51.65858,6.147069999999999,29050.0,1522942997.913392,501.0,127.14,1792.0,1522942995.3945189,430.0,1522942997.752529,284.0,0.736,127.09,23.42,-25.61,224.83
1522942998.914443,4841D5,1522942998.346115,51.65858,6.147069999999999,29050.0,1522942998.914443,501.0,127.14,1792.0,1522942999.3579054,430.0,1522942999.173366,283.0,0.736,127.09,24.12,-26.0,224.82
1522943001.404007,4841D5,1522943001.404007,51.65432,6.155930000000001,29150.0,1522942998.914443,501.0,127.14,1792.0,1522943000.650967,430.0,1522942999.173366,283.0,0.736,127.09,24.12,-26.0,224.83
1522943002.233881,4841D5,1522943002.233881,51.65314,6.15888,29150.0,1522943001.8365052,502.0,127.08,1792.0,1522943002.295347,430.0,1522943002.439907,283.0,0.74,127.09,24.67,-26.26,224.06
1522943003.318141,4841D5,1522943002.233881,51.65314,6.15888,29150.0,1522943003.318141,502.0,127.08,1792.0,1522943003.332778,430.0,1522943002.439907,283.0,0.74,127.09,24.68,-26.26,224.04
1522943003.75919,4841D5,1522943002.233881,51.65314,6.15888,29150.0,1522943003.75919,502.0,127.08,1792.0,1522943003.332778,430.0,1522943004.292494,283.0,0.74,127.09,24.63,-26.24,224.01
1522943004.8639538,4841D5,1522943004.851656,51.64948,6.16467,29250.0,1522943004.8639538,503.0,127.01,1792.0,1522943003.332778,430.0,1522943004.659182,283.0,0.74,127.09,25.21,-26.44,223.6
1522943006.4793286,4841D5,1522943005.683276,51.648309999999995,6.1677599999999995,29275.0,1522943006.4793286,503.0,127.01,1792.0,1522943003.332778,430.0,1522943006.3339686,283.0,0.74,126.914,25.43,-26.67,223.29
1522943006.93466,4841D5,1522943006.855216,51.646679999999996,6.17068,29300.0,1522943006.93466,503.0,127.01,1792.0,1522943003.332778,430.0,1522943007.291024,283.0,0.74,126.914,25.47,-26.68,223.31
1522943008.363051,4841D5,1522943007.8871212,51.64524,6.173780000000001,29325.0,1522943008.363051,504.0,126.94,1856.0,1522943003.332778,430.0,1522943008.094763,283.0,0.74,126.914,25.42,-26.66,223.31
1522943008.363051,4841D5,1522943007.8871212,51.64524,6.173780000000001,29325.0,1522943008.363051,504.0,126.94,1856.0,,,1522943009.442128,283.0,0.74,126.914,25.42,-26.66,223.32
1522943008.363051,4841D5,1522943007.8871212,51.64524,6.173780000000001,29325.0,1522943008.363051,504.0,126.94,1856.0,,,1522943010.481541,283.0,0.74,126.914,25.37,-26.62,223.37
1522943011.0071359,4841D5,1522943011.0071359,51.64087,6.18278,29425.0,1522943010.793166,504.0,126.94,1792.0,,,1522943011.255505,283.0,0.74,126.914,25.42,-26.65,223.12
1522943012.254657,4841D5,1522943012.1108902,51.63928,6.18576,29475.0,1522943012.254657,504.0,127.03,1792.0,,,1522943012.102028,283.0,0.74,126.914,25.41,-26.64,223.0
1522943014.064076,4841D5,1522943014.064076,51.63653,6.1916400000000005,29525.0,1522943013.79365,504.0,127.03,1728.0,1522943014.213477,432.0,1522943014.213484,282.0,0.74,126.914,25.46,-26.8,223.54
1522943016.4971821,4841D5,1522943016.46718,51.633179999999996,6.20067,29600.0,1522943016.4971821,505.0,126.96,1728.0,1522943014.213477,432.0,1522943017.378823,283.0,0.7440000000000001,126.738,25.42,-26.77,223.46
1522943019.185108,4841D5,1522943016.46718,51.633179999999996,6.20067,29600.0,1522943019.185108,506.0,126.89,1728.0,1522943019.202022,434.0,1522943018.522898,283.0,0.7440000000000001,126.738,25.49,-26.95,223.66
1522943020.114234,4841D5,1522943019.863348,51.62839,6.20964,29700.0,1522943020.114234,506.0,126.89,1792.0,1522943020.481979,434.0,1522943019.978049,283.0,0.7440000000000001,126.738,25.58,-27.07,223.78
1522943021.415267,4841D5,1522943021.415267,51.6262,6.21582,29750.0,1522943020.114234,506.0,126.89,1792.0,1522943020.686266,434.0,1522943020.641422,283.0,0.7440000000000001,126.738,25.62,-27.14,223.8
1522943022.154208,4841D5,1522943021.9774802,51.625409999999995,6.21574,29775.0,1522943022.154208,506.0,126.89,1856.0,1522943020.686266,434.0,1522943022.152435,282.0,0.7440000000000001,126.738,25.66,-27.2,223.86
1522943022.154208,4841D5,1522943021.9774802,51.625409999999995,6.21574,29775.0,1522943022.154208,506.0,126.89,1856.0,1522943020.686266,434.0,1522943023.500965,282.0,0.7440000000000001,126.738,25.7,-27.23,223.9
1522943025.754509,4841D5,1522943021.9774802,51.625409999999995,6.21574,29775.0,1522943025.287338,507.0,126.82,1920.0,,,1522943027.268107,282.0,0.748,126.738,25.68,-27.2,223.9
1522943025.754509,4841D5,1522943021.9774802,51.625409999999995,6.21574,29775.0,1522943025.287338,507.0,126.82,1920.0,,,1522943026.128695,282.0,0.748,126.738,25.69,-27.23,223.9
1522943030.1147661,4841D5,1522943021.9774802,51.625409999999995,6.21574,29775.0,1522943030.1147661,507.0,126.82,1856.0,,,1522943029.825681,282.0,0.748,126.56200000000001,25.7,-27.22,223.88
1522943039.018788,4841D5,1522943039.018788,51.601459999999996,6.267180000000001,30300.0,1522943030.1147661,507.0,126.82,1856.0,1522943039.036088,432.0,1522943039.036098,279.0,0.7440000000000001,126.738,25.66,-27.06,224.09
1522943040.859254,4841D5,1522943040.859254,51.59885,6.27304,30350.0,1522943030.1147661,507.0,126.82,1856.0,1522943041.433307,432.0,1522943041.440486,279.0,0.7440000000000001,126.738,25.65,-27.02,224.09
1522943045.799067,4841D5,1522943045.799067,51.59189,6.2883,30500.0,1522943042.994525,510.0,126.71,1664.0,1522943045.626856,432.0,1522943041.440486,279.0,0.7440000000000001,126.738,25.74,-26.94,
1522943045.799067,4841D5,1522943045.799067,51.59189,6.2883,30500.0,1522943042.994525,510.0,126.71,1664.0,1522943045.626856,432.0,1522943046.971272,278.0,0.7440000000000001,126.914,25.67,-26.87,
1522943049.1191552,4841D5,1522943049.1191552,51.58722,6.29747,30600.0,1522943048.560605,510.0,126.71,1792.0,1522943045.626856,432.0,1522943049.245346,278.0,0.748,126.914,27.5,-27.57,219.66
1522943049.65166,4841D5,1522943049.65166,51.58644,6.30058,30625.0,1522943048.560605,510.0,126.71,1792.0,1522943049.812813,432.0,1522943049.8231142,278.0,0.748,126.914,28.05,-27.75,219.66
1522943051.495828,4841D5,1522943050.760028,51.58488,6.3034099999999995,30650.0,1522943051.495828,511.0,126.74,1728.0,1522943049.812813,432.0,1522943050.9464278,277.0,0.748,126.914,28.4,-27.95,219.66
1522943052.590049,4841D5,1522943052.190952,51.58286,6.30943,30700.0,1522943052.590049,511.0,126.74,1664.0,1522943052.9775894,430.0,1522943050.9464278,277.0,0.748,126.914,28.4,-27.92,219.66
1522943054.409384,4841D5,1522943053.73173,51.58067,6.31271,30750.0,1522943054.409384,511.0,126.74,1600.0,1522943052.9775894,430.0,1522943054.012802,277.0,0.7440000000000001,127.09,28.97,-28.08,219.76
1522943055.3527439,4841D5,1522943053.73173,51.58067,6.31271,30750.0,1522943055.3527439,511.0,126.74,1600.0,1522943054.902458,432.0,1522943054.9024699,277.0,0.7440000000000001,127.09,28.96,-28.06,219.76
1522943057.885553,4841D5,1522943056.859906,51.576229999999995,6.3215900000000005,30825.0,1522943057.885553,513.0,126.76,1600.0,1522943054.902458,432.0,1522943058.1889641,276.0,0.748,127.266,28.9,-28.02,219.76
1522943059.453123,4841D5,1522943058.589369,51.573809999999995,6.3278300000000005,30875.0,1522943059.453123,513.0,126.76,1600.0,1522943054.902458,432.0,1522943058.696617,276.0,0.748,127.266,28.92,-28.03,219.76
1522943060.487747,4841D5,1522943059.6080382,51.572340000000004,6.33095,30900.0,1522943060.487747,513.0,126.76,1600.0,,,1522943062.181501,276.0,0.748,127.441,28.82,-27.92,219.75
1522943060.487747,4841D5,1522943059.6080382,51.572340000000004,6.33095,30900.0,1522943060.487747,513.0,126.76,1600.0,,,1522943060.742324,276.0,0.748,127.441,28.82,-27.94,219.76
1522943062.597367,4841D5,1522943059.6080382,51.572340000000004,6.33095,30900.0,1522943062.597367,513.0,126.76,1664.0,,,1522943063.376379,275.0,0.7440000000000001,127.617,28.81,-27.89,219.75
1522943063.781631,4841D5,1522943063.781631,51.56643,6.343,31025.0,1522943062.597367,513.0,126.76,1664.0,1522943063.543269,432.0,1522943063.376379,275.0,0.7440000000000001,127.617,29.84,-27.57,220.7
1522943063.781631,4841D5,1522943063.781631,51.56643,6.343,31025.0,1522943062.597367,513.0,126.76,1664.0,1522943063.543269,432.0,1522943064.826258,275.0,0.7440000000000001,127.617,29.84,-27.57,220.7
1522943065.967128,4841D5,1522943063.781631,51.56643,6.343,31025.0,1522943065.967128,514.0,126.78,1600.0,1522943065.9285266,430.0,1522943066.2028608,274.0,0.7440000000000001,127.79299999999999,30.88,-27.55,220.47
1522943067.299814,4841D5,1522943067.299814,51.5614,6.35529,31125.0,1522943065.967128,514.0,126.78,1600.0,1522943065.9285266,430.0,1522943066.805949,274.0,0.7440000000000001,127.79299999999999,31.46,-27.53,220.34
1522943072.742782,4841D5,1522943072.742782,51.553670000000004,6.37073,31250.0,1522943070.426171,515.0,126.8,1344.0,,,1522943073.068382,273.0,0.7440000000000001,128.32,31.24,-27.41,220.31
1522943073.601526,4841D5,1522943073.601526,51.552409999999995,6.37367,31275.0,1522943070.426171,515.0,126.8,1344.0,,,1522943074.0850391,273.0,0.7440000000000001,128.32,31.27,-27.38,220.35
1522943076.1187382,4841D5,1522943076.021513,51.548970000000004,6.37985,31325.0,1522943076.1187382,516.0,126.74,1472.0,,,1522943076.364181,273.0,0.7440000000000001,128.496,31.18,-27.29,220.49
1522943076.629261,4841D5,1522943076.561893,51.54822,6.38276,31350.0,1522943076.629261,516.0,126.74,1536.0,,,1522943076.698607,273.0,0.7440000000000001,128.496,31.2,-27.29,220.49
1522943077.519316,4841D5,1522943077.519316,51.54683,6.38603,31375.0,1522943076.629261,516.0,126.74,1536.0,,,1522943078.203835,273.0,0.7440000000000001,128.496,31.13,-27.25,220.51
1522943078.567714,4841D5,1522943077.519316,51.54683,6.38603,31375.0,1522943078.567714,517.0,126.83,1472.0,1522943079.090457,430.0,1522943081.176,273.0,0.748,128.672,33.29,-26.67,219.06
1522943078.567714,4841D5,1522943077.519316,51.54683,6.38603,31375.0,1522943078.567714,517.0,126.83,1472.0,1522943079.090457,430.0,1522943078.705764,273.0,0.7440000000000001,128.496,31.18,-27.24,220.51
1522943082.667226,4841D5,1522943082.667226,51.539429999999996,6.4012400000000005,31500.0,1522943078.567714,517.0,126.83,1472.0,1522943082.67091,432.0,1522943081.176,273.0,0.748,128.672,34.1,-26.18,219.24
1522943085.609847,4841D5,1522943082.667226,51.539429999999996,6.4012400000000005,31500.0,1522943085.609847,520.0,126.87,1408.0,1522943082.67091,432.0,1522943086.2407038,272.0,0.748,128.672,34.75,-26.25,219.4
1522943090.442431,4841D5,1522943090.442431,51.528259999999996,6.4261099999999995,31700.0,1522943087.505466,520.0,126.87,1408.0,,,1522943090.2480712,272.0,0.748,128.672,34.63,-26.2,219.15
1522943091.567363,4841D5,1522943091.023782,51.527440000000006,6.42604,31700.0,1522943091.567363,521.0,126.89,1408.0,,,1522943091.726227,272.0,0.748,128.672,34.54,-26.18,219.19
1522943093.632894,4841D5,1522943091.023782,51.527440000000006,6.42604,31700.0,1522943093.632894,521.0,126.89,1408.0,,,1522943094.259085,272.0,0.748,128.672,34.39,-26.15,219.17
1522943104.703922,4841D5,1522943103.5486321,51.509209999999996,6.46629,32025.0,1522943104.703922,524.0,126.94,1408.0,,,1522943106.489234,270.0,0.748,128.672,34.1,-25.71,219.12
1522943112.334716,4841D5,1522943110.12306,51.49958,6.4848300000000005,32175.0,1522943112.334716,526.0,127.04,1408.0,,,1522943112.670206,269.0,0.748,128.672,33.76,-25.08,
1522943114.308925,4841D5,1522943110.12306,51.49958,6.4848300000000005,32175.0,1522943114.308925,526.0,127.13,1472.0,,,1522943114.307924,269.0,0.748,128.672,33.5,-24.81,
1522943114.8550801,4841D5,1522943114.8550801,51.49265,6.50019,32275.0,1522943114.308925,526.0,127.13,1472.0,,,1522943114.920528,269.0,0.748,128.672,33.44,-24.89,
1522943115.838901,4841D5,1522943114.8550801,51.49265,6.50019,32275.0,1522943114.308925,526.0,127.13,1472.0,,,1522943117.479857,269.0,0.748,128.672,33.54,-24.82,
1522943120.007698,4841D5,1522943120.007698,51.4851,6.51588,32425.0,1522943114.308925,526.0,127.13,1472.0,1522943121.058481,430.0,1522943121.4485419,267.0,0.748,128.84799999999998,37.83,-27.93,217.64
1522943122.19775,4841D5,1522943120.007698,51.4851,6.51588,32425.0,1522943122.19775,528.0,127.15,1216.0,1522943122.341759,432.0,1522943122.32532,267.0,0.748,128.84799999999998,37.41,-27.83,217.64
1522943123.2460554,4841D5,1522943120.007698,51.4851,6.51588,32425.0,1522943123.2460554,529.0,127.09,1088.0,1522943122.341759,432.0,1522943122.943198,268.0,0.748,128.84799999999998,37.21,-27.85,217.64
1522943123.2460554,4841D5,1522943120.007698,51.4851,6.51588,32425.0,1522943123.2460554,529.0,127.09,1088.0,1522943122.341759,432.0,1522943124.457234,268.0,0.748,128.84799999999998,36.92,-27.77,217.64
1522943126.338489,4841D5,1522943120.007698,51.4851,6.51588,32425.0,1522943126.338489,530.0,127.11,1024.0,1522943122.341759,432.0,1522943127.3212461,269.0,0.752,128.84799999999998,36.3,-27.66,217.63
1522943126.338489,4841D5,1522943120.007698,51.4851,6.51588,32425.0,1522943126.338489,530.0,127.11,1024.0,1522943122.341759,432.0,1522943126.256312,269.0,0.752,128.84799999999998,36.55,-27.69,217.63
1522943129.288497,4841D5,1522943129.288497,51.47137,6.54709,32575.0,1522943129.271095,531.0,127.19,1088.0,,,1522943129.261691,269.0,0.7559999999999999,128.84799999999998,36.1,-27.13,217.63
1522943129.7635028,4841D5,1522943129.7635028,51.47067,6.54701,32600.0,1522943129.271095,531.0,127.19,1088.0,,,1522943130.342538,269.0,0.7559999999999999,128.84799999999998,35.87,-27.04,217.63
1522943133.2849991,4841D5,1522943132.367733,51.46683,6.55646,32650.0,1522943133.2849991,531.0,127.13,1280.0,1522943132.862248,436.0,1522943130.342538,269.0,0.7559999999999999,128.84799999999998,35.45,-26.58,217.64
1522943133.2849991,4841D5,1522943132.367733,51.46683,6.55646,32650.0,1522943133.2849991,531.0,127.13,1280.0,1522943132.862248,436.0,1522943134.084195,270.0,0.7559999999999999,128.672,35.44,-26.66,217.64
1522943135.216798,4841D5,1522943135.216798,51.46257,6.565860000000001,32700.0,1522943133.2849991,531.0,127.13,1280.0,1522943132.862248,436.0,1522943135.073678,270.0,0.76,128.672,37.55,-28.56,216.94
1522943137.28582,4841D5,1522943135.216798,51.46257,6.565860000000001,32700.0,1522943137.28582,533.0,127.15,1344.0,1522943137.32848,438.0,1522943135.073678,270.0,0.76,128.672,37.21,-28.32,216.94
1522943142.21049,4841D5,1522943137.796087,51.45875,6.572189999999999,32775.0,1522943142.21049,533.0,127.23,1408.0,1522943137.32848,438.0,1522943142.378257,269.0,0.76,128.145,36.8,-27.85,216.97
1522943144.339336,4841D5,1522943137.796087,51.45875,6.572189999999999,32775.0,1522943144.339336,533.0,127.23,1216.0,,,1522943145.28531,270.0,0.76,127.969,36.43,-27.5,216.97
1522943148.710604,4841D5,1522943148.710604,51.44243,6.60687,32975.0,1522943144.339336,533.0,127.23,1216.0,,,1522943148.5213,270.0,0.764,127.969,35.72,-26.63,217.0
1522943150.33597,4841D5,1522943150.33597,51.44005,6.61325,33000.0,1522943144.339336,533.0,127.23,1216.0,1522943150.621804,440.0,1522943148.5213,270.0,0.764,127.969,35.54,-26.41,217.01
1522943156.479061,4841D5,1522943155.774334,51.43184,6.6287199999999995,33000.0,1522943156.479061,534.0,127.32,-256.0,,,1522943155.55781,270.0,0.764,127.969,34.78,-25.75,216.99
1522943160.646039,4841D5,1522943159.8378198,51.42575,6.641539999999999,32975.0,1522943160.646039,534.0,127.32,192.0,,,1522943162.9790359,269.0,0.76,127.441,34.22,-24.85,217.02
1522943185.2251608,4841D5,1522943185.2251608,51.38808,6.72249,33625.0,1522943184.291383,523.0,127.4,1216.0,,,1522943184.968749,269.0,0.768,126.211,31.92,-22.0,
1522943200.07386,4841D5,1522943200.07386,51.36653,6.76498,33900.0,1522943196.8324358,514.0,127.34,1088.0,,,1522943202.2075946,265.0,0.764,125.859,30.13,-20.7,216.9
1522943203.414609,4841D5,1522943200.07386,51.36653,6.76498,33900.0,1522943203.414609,509.0,127.5,1088.0,1522943206.731915,432.0,1522943202.2075946,265.0,0.764,125.859,28.98,-19.46,218.47
1522943213.536692,4841D5,1522943213.4651392,51.34744,6.80656,34150.0,1522943213.536692,503.0,127.42,1088.0,,,1522943215.251828,258.0,0.752,125.684,26.96,-17.55,217.68
1522943215.5074599,4841D5,1522943213.4651392,51.34744,6.80656,34150.0,1522943215.5074599,502.0,127.49,1088.0,,,1522943215.889776,258.0,0.748,125.684,26.63,-17.02,217.48
1522943224.438742,4841D5,1522943224.438742,51.33197,6.838989999999999,34350.0,1522943219.585126,500.0,127.53,1088.0,,,1522943223.922596,256.0,0.748,125.508,25.61,-15.86,216.6
1522943231.055435,4841D5,1522943229.775857,51.324490000000004,6.853330000000001,34450.0,1522943225.7223132,498.0,127.58,1024.0,,,1522943231.9386802,255.0,0.748,125.33200000000001,25.32,-15.0,216.29
1522943231.055435,4841D5,1522943229.775857,51.324490000000004,6.853330000000001,34450.0,1522943225.7223132,498.0,127.58,1024.0,1522943232.612155,432.0,1522943231.9386802,255.0,0.748,125.33200000000001,25.34,-15.1,216.45
1522943237.375224,4841D5,1522943229.775857,51.324490000000004,6.853330000000001,34450.0,1522943237.375224,494.0,127.68,1088.0,1522943243.3204901,434.0,,,,,24.93,-14.7,216.79
1522943256.3507,4841D5,1522943247.855254,51.29931,6.90521,34775.0,1522943256.3507,487.0,127.67,1088.0,1522943257.422621,432.0,,,,,23.19,-13.15,217.3
1522943256.3507,4841D5,1522943247.855254,51.29931,6.90521,34775.0,1522943256.3507,487.0,127.67,1088.0,1522943264.105097,434.0,,,,,24.59,-14.14,217.15
1522943256.3507,4841D5,1522943247.855254,51.29931,6.90521,34775.0,1522943256.3507,487.0,127.67,1088.0,1522943264.105097,434.0,1522943265.511408,254.0,0.752,125.33200000000001,23.05,-13.04,217.13
1522943269.667178,4841D5,1522943247.855254,51.29931,6.90521,34775.0,1522943269.667178,486.0,127.81,-64.0,,,1522943271.8948288,255.0,0.7559999999999999,125.508,21.79,-12.49,216.98
1522943273.8574731,4841D5,1522943273.188276,51.26445,6.979210000000001,35000.0,1522943273.8574731,486.0,127.65,0.0,1522943274.245662,436.0,1522943274.448796,255.0,0.7559999999999999,125.33200000000001,20.61,-11.26,218.01
1522943273.8574731,4841D5,1522943273.188276,51.26445,6.979210000000001,35000.0,1522943273.8574731,486.0,127.65,0.0,1522943274.245662,436.0,1522943274.929414,255.0,0.7559999999999999,125.33200000000001,21.27,-11.15,218.24
1522943277.582742,4841D5,1522943277.582742,51.25844,6.990589999999999,35000.0,1522943277.470249,485.0,127.72,-64.0,1522943285.0837526,436.0,,,,,23.86,-12.56,218.5
1522943277.582742,4841D5,1522943277.582742,51.25844,6.990589999999999,35000.0,1522943277.470249,485.0,127.72,-64.0,1522943280.275696,434.0,,,,,22.34,-11.3,218.56
1522943287.4286811,4841D5,1522943277.582742,51.25844,6.990589999999999,35000.0,1522943287.4286811,484.0,127.63,64.0,1522943288.9752429,436.0,,,,,25.99,-13.99,218.86
1522943287.4286811,4841D5,1522943277.582742,51.25844,6.990589999999999,35000.0,1522943287.4286811,484.0,127.63,64.0,1522943288.9752429,436.0,1522943290.5516038,255.0,0.7559999999999999,125.33200000000001,26.29,-14.31,218.94
1522943291.623363,4841D5,1522943291.623363,51.23916,7.03026,35000.0,1522943287.4286811,484.0,127.63,64.0,1522943288.9752429,436.0,1522943293.191185,254.0,0.752,125.33200000000001,29.96,-16.69,218.91
1522943297.4898179,4841D5,1522943291.623363,51.23916,7.03026,35000.0,1522943297.4898179,484.0,127.79,0.0,,,1522943298.7721438,255.0,0.7559999999999999,125.33200000000001,31.16,-19.78,218.64
1522943302.315707,4841D5,1522943291.623363,51.23916,7.03026,35000.0,1522943302.315707,483.0,127.77,0.0,,,1522943302.168709,254.0,0.752,125.33200000000001,31.8,-19.94,218.11
1522943303.252556,4841D5,1522943302.522467,51.22426,7.061310000000001,35000.0,1522943303.252556,483.0,127.86,0.0,1522943305.19563,434.0,1522943302.168709,254.0,0.752,125.33200000000001,31.62,-20.19,218.66
1522943308.003649,4841D5,1522943308.003649,51.21673,7.07527,35000.0,1522943303.252556,483.0,127.86,0.0,1522943310.2268698,434.0,1522943309.609822,255.0,0.752,125.508,32.25,-20.61,218.62
1522943308.003649,4841D5,1522943308.003649,51.21673,7.07527,35000.0,1522943303.252556,483.0,127.86,0.0,1522943313.2112231,432.0,1522943309.609822,255.0,0.752,125.508,32.45,-20.77,218.07
1522943313.653816,4841D5,1522943308.003649,51.21673,7.07527,35000.0,1522943313.653816,483.0,127.94,-64.0,1522943314.014872,434.0,1522943314.16213,253.0,0.752,125.33200000000001,32.61,-20.9,218.15
1522943313.653816,4841D5,1522943308.003649,51.21673,7.07527,35000.0,1522943313.653816,483.0,127.94,-64.0,1522943314.014872,434.0,1522943316.77767,254.0,0.752,125.33200000000001,32.88,-21.04,218.84
1522943318.4190538,4841D5,1522943318.4190538,51.20247,7.10615,35000.0,1522943313.653816,483.0,127.94,-64.0,1522943314.014872,434.0,1522943319.112036,255.0,0.752,125.33200000000001,32.95,-21.12,217.83
1522943321.027447,4841D5,1522943321.027447,51.1989,7.111789999999999,35000.0,1522943319.887176,482.0,127.84,0.0,,,1522943320.706193,253.0,0.748,125.156,32.82,-20.99,217.82
1522943322.462507,4841D5,1522943322.462507,51.19693,7.11728,35000.0,1522943319.887176,482.0,127.84,0.0,,,1522943324.673909,253.0,0.748,125.156,32.57,-21.0,219.42
1522943327.631585,4841D5,1522943327.631585,51.189859999999996,7.131419999999999,35000.0,1522943326.246992,482.0,127.84,0.0,,,1522943328.639915,253.0,0.748,125.156,32.52,-20.76,220.52
1522943357.675874,4841D5,1522943357.675874,51.14895,7.21519,35000.0,1522943356.325701,480.0,127.9,0.0,,,1522943361.815964,251.0,0.7440000000000001,125.33200000000001,29.89,-19.85,211.15
1522943423.0763981,4841D5,1522943416.563651,51.068659999999994,7.37895,35000.0,1522943423.053627,478.0,128.04,0.0,,,1522943422.806376,252.0,0.7440000000000001,125.859,24.81,-16.56,216.89
1522943429.4738839,4841D5,1522943429.4738839,51.05109,7.414860000000001,35000.0,1522943423.053627,478.0,128.04,0.0,,,1522943429.109898,251.0,0.7440000000000001,125.859,24.19,-16.37,216.92
1522943438.819822,4841D5,1522943438.819822,51.03836,7.43982,35000.0,1522943423.053627,478.0,128.04,0.0,1522943440.8108768,430.0,,,,,23.57,-17.37,217.38
1522943443.087211,4841D5,1522943443.087211,51.0325,7.450810000000001,35000.0,1522943423.053627,478.0,128.04,0.0,1522943440.8108768,430.0,1522943443.511372,252.0,0.7440000000000001,125.859,22.98,-16.6,217.16
1522943443.087211,4841D5,1522943443.087211,51.0325,7.450810000000001,35000.0,1522943423.053627,478.0,128.04,0.0,1522943445.416969,430.0,1522943443.511372,252.0,0.7440000000000001,125.859,23.27,-16.61,217.35
1522943448.337091,4841D5,1522943448.337091,51.02541,7.46744,35000.0,1522943423.053627,478.0,128.04,0.0,1522943445.416969,430.0,1522943448.310611,252.0,0.748,125.859,10.68,-27.51,217.61
1522943448.337091,4841D5,1522943448.337091,51.02541,7.46744,35000.0,1522943423.053627,478.0,128.04,0.0,1522943445.416969,430.0,1522943450.198811,252.0,0.7440000000000001,125.859,10.69,-27.51,217.61
1522943454.119128,4841D5,1522943451.8350651,51.0206,7.475739999999999,35000.0,1522943454.119128,477.0,128.02,0.0,,,1522943454.879292,251.0,0.7440000000000001,125.859,10.8,-27.39,217.61
1522943495.751635,4841D5,1522943495.751635,50.96083,7.59697,35000.0,1522943484.710717,477.0,128.02,0.0,1522943497.891097,430.0,,,,,11.77,-26.76,217.55
1522943508.9890509,4841D5,1522943495.751635,50.96083,7.59697,35000.0,1522943508.9890509,478.0,132.29,-64.0,,,1522943513.599576,251.0,0.7440000000000001,130.957,24.61,-27.84,217.79
1522943508.9890509,4841D5,1522943495.751635,50.96083,7.59697,35000.0,1522943508.9890509,478.0,132.29,-64.0,,,1522943519.134457,251.0,0.7440000000000001,130.957,24.91,-27.7,217.85
1522943523.928475,4841D5,1522943523.928475,50.91949,7.670210000000001,35000.0,1522943508.9890509,478.0,132.29,-64.0,,,1522943526.368487,250.0,0.7440000000000001,130.957,24.96,-27.66,217.61
1522943528.9676821,4841D5,1522943528.9676821,50.91188,7.682860000000001,35000.0,1522943508.9890509,478.0,132.29,-64.0,,,1522943530.32035,250.0,0.7440000000000001,131.13299999999998,26.34,-27.81,217.58
1522943531.386714,4841D5,1522943531.386714,50.90822,7.690580000000001,35000.0,1522943508.9890509,478.0,132.29,-64.0,,,1522943535.346265,250.0,0.74,131.13299999999998,28.54,-26.76,215.53
1522943531.386714,4841D5,1522943531.386714,50.90822,7.690580000000001,35000.0,1522943508.9890509,478.0,132.29,-64.0,,,1522943534.298876,250.0,0.74,131.13299999999998,28.41,-26.19,216.49
1522943531.386714,4841D5,1522943531.386714,50.90822,7.690580000000001,35000.0,1522943508.9890509,478.0,132.29,-64.0,,,1522943531.195058,250.0,0.74,131.13299999999998,26.48,-27.97,217.72
1522943536.798018,4841D5,1522943536.798018,50.90007,7.7034199999999995,35000.0,1522943508.9890509,478.0,132.29,-64.0,,,1522943539.402767,250.0,0.7440000000000001,131.13299999999998,28.2,-26.8,216.78
1522943539.85823,4841D5,1522943539.85823,50.89547,7.71126,35000.0,1522943508.9890509,478.0,132.29,-64.0,,,1522943546.601891,251.0,0.7440000000000001,131.13299999999998,20.48,-0.85,218.83
1522943556.8152552,4841D5,1522943556.8152552,50.86981,7.754569999999999,35000.0,1522943508.9890509,478.0,132.29,-64.0,,,1522943561.04811,251.0,0.7440000000000001,131.13299999999998,20.34,-0.38,218.83
1522943562.7555606,4841D5,1522943556.8152552,50.86981,7.754569999999999,35000.0,1522943562.7555606,478.0,133.05,0.0,,,1522943563.419708,251.0,0.7440000000000001,131.13299999999998,20.34,-0.38,219.14
1522943565.680399,4841D5,1522943565.13942,50.85722,7.77505,35000.0,1522943565.680399,478.0,133.05,0.0,,,1522943566.025274,251.0,0.7440000000000001,131.13299999999998,20.34,-0.37,
1522943580.747488,4841D5,1522943580.747488,50.83356,7.8159600000000005,35000.0,1522943573.078355,478.0,133.22,0.0,,,1522943580.9721036,253.0,0.748,131.13299999999998,20.47,-0.83,
1522943590.462716,4841D5,1522943590.462716,50.818909999999995,7.841189999999999,35000.0,1522943586.187649,478.0,133.05,0.0,1522943589.832068,432.0,,,,,20.34,-0.37,
1522943598.686351,4841D5,1522943592.4799366,50.81584,7.8463899999999995,35000.0,1522943598.686351,478.0,133.05,0.0,,,1522943601.259223,253.0,0.748,130.957,,,
1522943658.8563368,4841D5,1522943658.8563368,50.71523,8.01512,35000.0,1522943651.276159,479.0,133.14,0.0,,,1522943666.760951,254.0,0.752,130.957,23.64,-0.57,
1522943671.020566,4841D5,1522943658.8563368,50.71523,8.01512,35000.0,1522943671.020566,479.0,133.14,0.0,,,1522943674.101443,255.0,0.7559999999999999,130.957,23.98,1.35,
